Genre,Poem,char_count,word_count,clean_poem
Affection,"We lay in shade diaphanous And spoke the light that burns in usAs in the glooming’s net I caught her, She shimmered like reflected water!Romantic and emphatic moods Are not for her whom life eludes...Its vulgar tinsel round her fold? She'd rather shudder with the cold,Attend just this elusive hour, A shadow in a shadow",320,55,lay shade diaphanous spoke light burn usa glooming’s net caught shimmered like reflected waterromantic emphatic mood life eludesits vulgar tinsel round fold shed rather shudder coldattend elusive hour shadow shadow
Affection,"We tell beginnings: for the flesh and the answer, or the look, the lake in the eye that knows, for the despair that flows down in widest rivers, cloud of home; and also the green tree of grace, all in the leaf, in the love that gives us ourselves.The word of nourishment passes through",285,54,tell beginning flesh answer look lake eye know despair flow widest river cloud home also green tree grace leaf love give u ourselvesthe word nourishment pass
Affection,"We walk through clouds wrapped in ancient symbolsWe descend the hill wearing water Maybe we are deadand don’t know itMaybe we are violet flowers and those we long for love onlyour unmade heartsOn attend, on attendWait for Duras and Eminescuto tell us in French then Romanianlight has wounds slow down— memory is",311,52,walk cloud wrapped ancient symbolswe descend hill wearing water maybe deadand don’t know itmaybe violet flower long love onlyour unmade heartson attend attendwait dura eminescuto tell u french romanianlight wound slow down— memory
Affection,We were crossing a wide beach toward a blacktop parking lot. I forget now who I was with or where we were going the year The details of that particular beach vacation that summer break. Morning not long after sunrise the day already hot.In the parking lot six women wrestled a package of,287,53,crossing wide beach toward blacktop parking lot forget going year detail particular beach vacation summer break morning long sunrise day already hotin parking lot six woman wrestled package
Affection,"We will count on these walls to whisper our resumes to the strangers who take up the work of these rooms,forwarding them past dust.",131,24,count wall whisper resume stranger take work roomsforwarding past dust
Affection,"What are we first? First, animals; and next Intelligences at a leap; on whom Pale lies the distant shadow of the tomb, And all that draweth on the tomb for text. Into which state comes Love, the crowning sun: Beneath whose light the shadow loses form. We are the lords of life, and life is warm. Intelligence",308,57,first first animal next intelligence leap pale lie distant shadow tomb draweth tomb text state come love crowning sun beneath whose light shadow loses form lord life life warm intelligence
Affection,"What faculties, when perverted, most degrade the mind?What faculties, when perverted, does it cost most to gratify?I undertook to discover the soul in the body—I looked in the pineal gland, I lookedin the vena cava. I looked in everyperforating arterial branch. With the fingersof my right, I touched the Will",309,50,faculty perverted degrade mindwhat faculty perverted cost gratifyi undertook discover soul body—i looked pineal gland lookedin vena cava looked everyperforating arterial branch fingersof right touched
Affection,"what I really mean. He paints my name across the floral bed sheet and ties the bottom corners to my ankles. Then he paints another for himself. We walk into town and play the shadow game, saying Oh! I'm sorry for stepping on your shadow! and Please be careful! My shadow is",273,52,really mean paint name across floral bed sheet tie bottom corner ankle paint another walk town play shadow game saying oh im sorry stepping shadow please careful shadow
Affection,"What lips my lips have kissed, and where, and why,I have forgotten, and what arms have lainUnder my head till morning; but the rainIs full of ghosts tonight, that tap and sighUpon the glass and listen for reply,And in my heart there stirs a quiet",246,45,lip lip kissed whyi forgotten arm lainunder head till morning rainis full ghost tonight tap sighupon glass listen replyand heart stir quiet
Affection,"What was said to the rose that made it open was said to me here in my chest. What was told the cypress that made it strong and straight, what waswhispered the jasmine so it is what it is, whatever made sugarcane sweet, whateverwas said to the inhabitants of the town of Chigil",276,53,said rose made open said chest told cypress made strong straight waswhispered jasmine whatever made sugarcane sweet whateverwas said inhabitant town chigil
Affection,"What was there is no longer there: Not the blood running its wires of flame through the whole length Not the memories, the texts written in the language of the flat hills No, not the memories, the porch swing and the father crying The genteel and elegant aunt bleeding out on the highway (Too black",298,55,longer blood running wire flame whole length memory text written language flat hill memory porch swing father cry genteel elegant aunt bleeding highway black
Affection,"When April bends above me And finds me fast asleep, Dust need not keep the secret A live heart died to keep.When April tells the thrushes, The meadow-larks will know, And pipe the three words lightly To all the winds that blow.Above his roof the swallows, In notes like far-blown rain, Will tell the little sparrow Beside his window-pane.O",339,59,april bend find fast asleep dust need keep secret live heart died keepwhen april tell thrush meadowlark know pipe three word lightly wind blowabove roof swallow note like farblown rain tell little sparrow beside windowpaneo
